"Product Id","Product Name","URL"
"549077","twinings-strawberry-raspberry-infusion-tea","https://www.puregusto.co.uk/twinings-strawberry-raspberry-infusion-tea-p549077.html"
"536811","lavazza-pavement-sign","https://www.puregusto.co.uk/lavazza-pavement-sign-p536811.html"
"539447","glaceau-smart-water-24-x-600ml","https://www.puregusto.co.uk/glaceau-smart-water-24-x-600ml-p539447.html"
"536808","lavazza-white-sugar-sticks-x-1000","https://www.puregusto.co.uk/lavazza-white-sugar-sticks-x-1000-p536808.html"
"536815","lavazza-cappuccino-cups-saucers-x-6","https://www.puregusto.co.uk/lavazza-cappuccino-cups-saucers-x-6-p536815.html"
"536816","lavazza-colazione-cups-saucers-x-6","https://www.puregusto.co.uk/lavazza-colazione-cups-saucers-x-6-p536816.html"
"538208","puregusto-signature-great-taste-award-ese-pods-x-100","https://www.puregusto.co.uk/puregusto-signature-great-taste-award-ese-pods-x-100-p538208.html"
"536974","puregusto-arabica-origins-variety-pack-ese-coffee-pods-x-100","https://www.puregusto.co.uk/puregusto-arabica-origins-variety-pack-ese-coffee-pods-x-100-p536974.html"
"536975","zuma-dark-fairtrade-hot-chocolate-powder-2-kg","https://www.puregusto.co.uk/zuma-dark-fairtrade-hot-chocolate-powder-2-kg-p536975.html"
"537265","xmas-pattern-double-wall-christmas-cups-cancer-research-support","https://www.puregusto.co.uk/xmas-pattern-double-wall-christmas-cups-cancer-research-support-p537265.html"
"536976","motta-latte-art-pen","https://www.puregusto.co.uk/motta-latte-art-pen-p536976.html"
"536977","motta-lattiera-deluxe-foaming-jug","https://www.puregusto.co.uk/motta-lattiera-deluxe-foaming-jug-p536977.html"
"536772","classic-creem-choc-10-x-1-kilo","https://www.puregusto.co.uk/classic-creem-choc-10-x-1-kilo-p536772.html"
"536774","lavazza-crema-aroma-blue-coffee-beans-6kg","https://www.puregusto.co.uk/lavazza-crema-aroma-blue-coffee-beans-6kg-p536774.html"
"538584","aromo-sumatra-62mm-senseo-compatible-coffee-pods","https://www.puregusto.co.uk/aromo-sumatra-62mm-senseo-compatible-coffee-pods-p538584.html"
"536809","lavazza-brown-sugar-sticks-x-1000","https://www.puregusto.co.uk/lavazza-brown-sugar-sticks-x-1000-p536809.html"
"531593","cafelat-knock-box-stainless-steel","https://www.puregusto.co.uk/cafelat-knock-box-stainless-steel-p531593.html"
"548595","guarana-cacao-latte-powder","https://www.puregusto.co.uk/guarana-cacao-latte-powder-p548595.html"
"538756","milfresh-silver-granulated-milk-10-x-500g","https://www.puregusto.co.uk/milfresh-silver-granulated-milk-10-x-500g-p538756.html"
"546102","puregusto-ese-coffee-pods-honduras-arabica-x-100-unwrapped","https://www.puregusto.co.uk/puregusto-ese-coffee-pods-honduras-arabica-x-100-unwrapped-p546102.html"
"551100","simply-toppings-golden-pearls-x-500g","https://www.puregusto.co.uk/simply-toppings-golden-pearls-x-500g-p551100.html"
"547414","simply-passion-fruit-puree-1-litre","https://www.puregusto.co.uk/simply-passion-fruit-puree-1-litre-p547414.html"
"537132","cinnamon-sticks-star-anise","https://www.puregusto.co.uk/cinnamon-sticks-star-anise-p537132.html"
"540210","hot-chocolate-dispenser-5-litre","https://www.puregusto.co.uk/hot-chocolate-dispenser-5-litre-p540210.html"
"540218","van-houten-special-bar-chocolate-1-kg","https://www.puregusto.co.uk/van-houten-special-bar-chocolate-1-kg-p540218.html"
"538868","pureshakes-caramel-macchiato-shake-mix-1-kg","https://www.puregusto.co.uk/pureshakes-caramel-macchiato-shake-mix-1-kg-p538868.html"
"550170","biodegradable-water-cones-x-5000","https://www.puregusto.co.uk/biodegradable-water-cones-x-5000-p550170.html"
"547458","simply-cinnamon-syrup-1-litre","https://www.puregusto.co.uk/simply-cinnamon-syrup-1-litre-p547458.html"
"548917","byron-bay-gluten-free-wrapped-cookies-dotty","https://www.puregusto.co.uk/byron-bay-gluten-free-wrapped-cookies-dotty-p548917.html"
"547363","monin-syrups-chocolate-1-litre","https://www.puregusto.co.uk/monin-syrups-chocolate-1-litre-p547363.html"
"536665","twinings-green-tea-gingerbread","https://www.puregusto.co.uk/twinings-green-tea-gingerbread-p536665.html"
"540951","birchall-peppermint-prism-tea-bags","https://www.puregusto.co.uk/birchall-peppermint-prism-tea-bags-p540951.html"
"538888","dinkum-cappuccino-cool-mix-125-kg","https://www.puregusto.co.uk/dinkum-cappuccino-cool-mix-125-kg-p538888.html"
"550180","franke-a600-bean-to-cup-machine","https://www.puregusto.co.uk/franke-a600-bean-to-cup-machine-p550180.html"
"547420","wmf-milk-cleaning-fluid-1-litre","https://www.puregusto.co.uk/wmf-milk-cleaning-fluid-1-litre-p547420.html"
"547469","simply-gingerbread-syrup-1-litre","https://www.puregusto.co.uk/simply-gingerbread-syrup-1-litre-p547469.html"
"551241","bronte-traditional-biscuit-twin-packs-x-80-packs","https://www.puregusto.co.uk/bronte-traditional-biscuit-twin-packs-x-80-packs-p551241.html"
"547327","sweetbird-lime-syrup-1-litre","https://www.puregusto.co.uk/sweetbird-lime-syrup-1-litre-p547327.html"
"547328","sweetbird-orange-syrup-1-litre","https://www.puregusto.co.uk/sweetbird-orange-syrup-1-litre-p547328.html"
"551481","horlicks-instant-hot-malty-goodness-400g","https://www.puregusto.co.uk/horlicks-instant-hot-malty-goodness-400g-p551481.html"
"546576","sub-product-1","https://www.puregusto.co.uk/sub-product-1-p546576.html"
"546577","sub-product-2","https://www.puregusto.co.uk/sub-product-2-p546577.html"
"546578","sub-product-3","https://www.puregusto.co.uk/sub-product-3-p546578.html"
"546579","sub-product-4","https://www.puregusto.co.uk/sub-product-4-p546579.html"
"546580","sub-product-5","https://www.puregusto.co.uk/sub-product-5-p546580.html"
"546581","sub-product-6","https://www.puregusto.co.uk/sub-product-6-p546581.html"
"544243","zuma-original-hot-chocolate-bags-1-kg","https://www.puregusto.co.uk/zuma-original-hot-chocolate-bags-1-kg-p544243.html"
"540891","daelmans-jumbo-caramel-stroop-waffles-x-36","https://www.puregusto.co.uk/daelmans-jumbo-caramel-stroop-waffles-x-36-p540891.html"
"547479","simply-honeycomb-syrup-1-litre","https://www.puregusto.co.uk/simply-honeycomb-syrup-1-litre-p547479.html"
"548719","birchall-loose-leaf-tea-virunga-earl-grey-250g","https://www.puregusto.co.uk/birchall-loose-leaf-tea-virunga-earl-grey-250g-p548719.html"
"551240","twinings-turmeric-superblend-tea-bags","https://www.puregusto.co.uk/twinings-turmeric-superblend-tea-bags-p551240.html"
"551385","sweetbird-speculoos-syrup-1-litre","https://www.puregusto.co.uk/sweetbird-speculoos-syrup-1-litre-p551385.html"
"546565","isi-professional-chargers-extra-capacity-x-50","https://www.puregusto.co.uk/isi-professional-chargers-extra-capacity-x-50-p546565.html"
"549072","zuma-chocolate-sprinkler","https://www.puregusto.co.uk/zuma-chocolate-sprinkler-p549072.html"
"547468","simply-french-vanilla-syrup-1-litre","https://www.puregusto.co.uk/simply-french-vanilla-syrup-1-litre-p547468.html"
"547510","simply-lime-syrup-1-litre","https://www.puregusto.co.uk/simply-lime-syrup-1-litre-p547510.html"
"535384","classic-blend-filter-coffee-sachets","https://www.puregusto.co.uk/classic-blend-filter-coffee-sachets-p535384.html"
"550031","wmf-9000s-plus-coffee-machine","https://www.puregusto.co.uk/wmf-9000s-plus-coffee-machine-p550031.html"
"548372","simply-candy-floss-syrup-1-litre","https://www.puregusto.co.uk/simply-candy-floss-syrup-1-litre-p548372.html"
"548378","birchall-loose-leaf-tea-great-rift-250g","https://www.puregusto.co.uk/birchall-loose-leaf-tea-great-rift-250g-p548378.html"
"548389","birchall-loose-leaf-tea-great-rift-decaf-250g","https://www.puregusto.co.uk/birchall-loose-leaf-tea-great-rift-decaf-250g-p548389.html"
"550040","wmf-cleaning-tablets-100-x-13g","https://www.puregusto.co.uk/wmf-cleaning-tablets-100-x-13g-p550040.html"
"547450","simply-butterscotch-syrup-1-litre","https://www.puregusto.co.uk/simply-butterscotch-syrup-1-litre-p547450.html"
"547451","simply-caramel-syrup-1-litre","https://www.puregusto.co.uk/simply-caramel-syrup-1-litre-p547451.html"
"547331","sweetbird-peach-syrup-1-litre","https://www.puregusto.co.uk/sweetbird-peach-syrup-1-litre-p547331.html"
"547460","simply-creme-brulee-syrup-1-litre","https://www.puregusto.co.uk/simply-creme-brulee-syrup-1-litre-p547460.html"
"547461","simply-cupcake-syrup-1-litre","https://www.puregusto.co.uk/simply-cupcake-syrup-1-litre-p547461.html"
"549089","byron-bay-cookies-rocky-road-x-6","https://www.puregusto.co.uk/byron-bay-cookies-rocky-road-x-6-p549089.html"
"547459","simply-coconut-syrup-1-litre","https://www.puregusto.co.uk/simply-coconut-syrup-1-litre-p547459.html"
"547455","simply-chocolate-syrup-1-litre","https://www.puregusto.co.uk/simply-chocolate-syrup-1-litre-p547455.html"
"547472","simply-hazelnut-syrup-1-litre","https://www.puregusto.co.uk/simply-hazelnut-syrup-1-litre-p547472.html"
"547470","simply-green-apple-syrup-1-litre","https://www.puregusto.co.uk/simply-green-apple-syrup-1-litre-p547470.html"
"547471","simply-grenadine-syrup-1-litre","https://www.puregusto.co.uk/simply-grenadine-syrup-1-litre-p547471.html"
"547480","simply-irish-cream-syrup-1-litre","https://www.puregusto.co.uk/simply-irish-cream-syrup-1-litre-p547480.html"
"531603","zuma-spiced-chai-tin-1-kg","https://www.puregusto.co.uk/zuma-spiced-chai-tin-1-kg-p531603.html"
"548592","golden-turmeric-latte-powder","https://www.puregusto.co.uk/golden-turmeric-latte-powder-p548592.html"
"540953","birchall-green-tea-peach-prism-tea-bags","https://www.puregusto.co.uk/birchall-green-tea-peach-prism-tea-bags-p540953.html"
"540949","birchall-red-berry-flower-prism-tea-bags","https://www.puregusto.co.uk/birchall-red-berry-flower-prism-tea-bags-p540949.html"
"540950","birchall-organic-redbush-prism-tea-bags","https://www.puregusto.co.uk/birchall-organic-redbush-prism-tea-bags-p540950.html"
"540133","puregusto-blue-mountain-ese-coffee-pods-x-100","https://www.puregusto.co.uk/puregusto-blue-mountain-ese-coffee-pods-x-100-p540133.html"
"547412","simply-mango-fruit-puree-1-litre","https://www.puregusto.co.uk/simply-mango-fruit-puree-1-litre-p547412.html"
"531674","blendtec-xpress-ez600-commercial-blender","https://www.puregusto.co.uk/blendtec-xpress-ez600-commercial-blender-p531674.html"
"537098","simply-syrup-chocolate-mint","https://www.puregusto.co.uk/simply-syrup-chocolate-mint-p537098.html"
"547419","simply-banana-puree-1-litre","https://www.puregusto.co.uk/simply-banana-puree-1-litre-p547419.html"
"531607","twinings-pure-camomile-infusion","https://www.puregusto.co.uk/twinings-pure-camomile-infusion-p531607.html"
"538869","pureshakes-choco-mint-milkshake-mix-1-kg","https://www.puregusto.co.uk/pureshakes-choco-mint-milkshake-mix-1-kg-p538869.html"
"549119","puregusto-honduras-peruvian-blend-compostable-nespresso-capsules-x-60","https://www.puregusto.co.uk/puregusto-honduras-peruvian-blend-compostable-nespresso-capsules-x-60-p549119.html"
"547448","simply-blueberry-syrup-1-litre","https://www.puregusto.co.uk/simply-blueberry-syrup-1-litre-p547448.html"
"547449","simply-bubblegum-syrup-1-litre","https://www.puregusto.co.uk/simply-bubblegum-syrup-1-litre-p547449.html"
"551264","ultimate-eco-friendly-bamboo-coffee-cups-biodegradable-compostable-cups","https://www.puregusto.co.uk/ultimate-eco-friendly-bamboo-coffee-cups-biodegradable-compostable-cups-p551264.html"
"538863","twinings-wooden-tea-chest-12-slot","https://www.puregusto.co.uk/twinings-wooden-tea-chest-12-slot-p538863.html"
"531675","venezia-italian-shortbread-biscuits-x-500","https://www.puregusto.co.uk/venezia-italian-shortbread-biscuits-x-500-p531675.html"
"531676","chocolate-dusting-sprinkler","https://www.puregusto.co.uk/chocolate-dusting-sprinkler-p531676.html"
"531677","chocolate-flakes-sprinkler","https://www.puregusto.co.uk/chocolate-flakes-sprinkler-p531677.html"
"531678","smaller-packs-of-coffee","https://www.puregusto.co.uk/smaller-packs-of-coffee-p531678.html"
"531679","simply-thick-gourmet-sauces-19-ltr","https://www.puregusto.co.uk/simply-thick-gourmet-sauces-19-ltr-p531679.html"
"540185","lavazza-grande-ristorazione-coffee-beans-6kg","https://www.puregusto.co.uk/lavazza-grande-ristorazione-coffee-beans-6kg-p540185.html"
"547446","simply-banoffee-syrup-1-litre","https://www.puregusto.co.uk/simply-banoffee-syrup-1-litre-p547446.html"
"547447","simply-blackberry-syrup-1-litre","https://www.puregusto.co.uk/simply-blackberry-syrup-1-litre-p547447.html"
"531605","blendtec-jug-rapid-rinser","https://www.puregusto.co.uk/blendtec-jug-rapid-rinser-p531605.html"
"547444","simply-apricot-syrup-1-litre","https://www.puregusto.co.uk/simply-apricot-syrup-1-litre-p547444.html"
"547445","simply-banana-syrup-1-litre","https://www.puregusto.co.uk/simply-banana-syrup-1-litre-p547445.html"
"548723","birchall-loose-leaf-tea-darjeeling-125g","https://www.puregusto.co.uk/birchall-loose-leaf-tea-darjeeling-125g-p548723.html"
"548751","simply-chocolate-frappe-mix-175-kg","https://www.puregusto.co.uk/simply-chocolate-frappe-mix-175-kg-p548751.html"
"547454","simply-chestnut-praline-syrup-1-litre","https://www.puregusto.co.uk/simply-chestnut-praline-syrup-1-litre-p547454.html"
"547588","simply-toasted-marshmallow-syrup-1-litre","https://www.puregusto.co.uk/simply-toasted-marshmallow-syrup-1-litre-p547588.html"
"536666","twinings-green-tea-salted-caramel","https://www.puregusto.co.uk/twinings-green-tea-salted-caramel-p536666.html"
"550032","lavazza-blue-capsules-ricco-x-100","https://www.puregusto.co.uk/lavazza-blue-capsules-ricco-x-100-p550032.html"
"548752","simply-coffee-frappe-mix-175-kg","https://www.puregusto.co.uk/simply-coffee-frappe-mix-175-kg-p548752.html"
"551034","puregusto-bulletproof-mycotoxin-free-coffee","https://www.puregusto.co.uk/puregusto-bulletproof-mycotoxin-free-coffee-p551034.html"
"538586","aromo-kenyan-62mm-senseo-compatible-coffee-pods","https://www.puregusto.co.uk/aromo-kenyan-62mm-senseo-compatible-coffee-pods-p538586.html"
"551099","olympia-pump-action-airpot-25ltr","https://www.puregusto.co.uk/olympia-pump-action-airpot-25ltr-p551099.html"
"547333","sweetbird-strawberry-syrup-1-litre","https://www.puregusto.co.uk/sweetbird-strawberry-syrup-1-litre-p547333.html"
"547416","simply-raspberry-fruit-puree-1-litre","https://www.puregusto.co.uk/simply-raspberry-fruit-puree-1-litre-p547416.html"
"540952","birchall-green-tea-prism-tea-bags","https://www.puregusto.co.uk/birchall-green-tea-prism-tea-bags-p540952.html"
"548551","twinings-strawberry-cucumber-superblend-tea-bags","https://www.puregusto.co.uk/twinings-strawberry-cucumber-superblend-tea-bags-p548551.html"
"548552","twinings-matcha-superblend-tea-bags","https://www.puregusto.co.uk/twinings-matcha-superblend-tea-bags-p548552.html"
"531608","twinings-traditional-english-breakfast-tea","https://www.puregusto.co.uk/twinings-traditional-english-breakfast-tea-p531608.html"
"551226","simply-cloudy-rhubarb-lemonade-syrup-1-litre","https://www.puregusto.co.uk/simply-cloudy-rhubarb-lemonade-syrup-1-litre-p551226.html"
"551433","lavazza-aroma-piu-coffee-beans-6kg","https://www.puregusto.co.uk/lavazza-aroma-piu-coffee-beans-6kg-p551433.html"
"551235","shmoo-chocolate-mint-milkshake-mix-18-kg","https://www.puregusto.co.uk/shmoo-chocolate-mint-milkshake-mix-18-kg-p551235.html"
"549080","aromo-ese-coffee-pods-buzz-french-roast-x-100-pods","https://www.puregusto.co.uk/aromo-ese-coffee-pods-buzz-french-roast-x-100-pods-p549080.html"
"549081","aromo-ese-coffee-pods-buzz-lite-decaf-french-roast-x-100-pods","https://www.puregusto.co.uk/aromo-ese-coffee-pods-buzz-lite-decaf-french-roast-x-100-pods-p549081.html"
"548720","birchall-loose-leaf-tea-virunga-chai-125g","https://www.puregusto.co.uk/birchall-loose-leaf-tea-virunga-chai-125g-p548720.html"
"547347","jura-stainless-steel-milk-pipe-upgrade-kit","https://www.puregusto.co.uk/jura-stainless-steel-milk-pipe-upgrade-kit-p547347.html"
"531600","kenco-really-rich-vending-coffee-10-x-300g","https://www.puregusto.co.uk/kenco-really-rich-vending-coffee-10-x-300g-p531600.html"
"547324","sweetbird-banana-syrup-1-litre","https://www.puregusto.co.uk/sweetbird-banana-syrup-1-litre-p547324.html"
"547292","sweetbird-almond-syrup-1-litre","https://www.puregusto.co.uk/sweetbird-almond-syrup-1-litre-p547292.html"
"531592","harrogate-bottled-water-sparkling-x-24","https://www.puregusto.co.uk/harrogate-bottled-water-sparkling-x-24-p531592.html"
"531590","cinnamon-coffee-sprinkler","https://www.puregusto.co.uk/cinnamon-coffee-sprinkler-p531590.html"
"535343","lavazza-pienaroma-coffee-beans-6kg","https://www.puregusto.co.uk/lavazza-pienaroma-coffee-beans-6kg-p535343.html"
"531578","byron-bay-accessories","https://www.puregusto.co.uk/byron-bay-accessories-p531578.html"
"531579","belgian-dark-chocolate-shavings-500g","https://www.puregusto.co.uk/belgian-dark-chocolate-shavings-500g-p531579.html"
"531580","cafe-wipez-urnex-cleaning-wipes","https://www.puregusto.co.uk/cafe-wipez-urnex-cleaning-wipes-p531580.html"
"531581","simply-italian-wafers-x-20","https://www.puregusto.co.uk/simply-italian-wafers-x-20-p531581.html"
"537091","simply-syrup-christmas-pudding","https://www.puregusto.co.uk/simply-syrup-christmas-pudding-p537091.html"
"537093","simply-syrup-cinnamon-1-ltr","https://www.puregusto.co.uk/simply-syrup-cinnamon-1-ltr-p537093.html"
"549079","aromo-ese-coffee-pods-boost-x-100-pods","https://www.puregusto.co.uk/aromo-ese-coffee-pods-boost-x-100-pods-p549079.html"
"536945","forlife-stump-tea-pots-18oz","https://www.puregusto.co.uk/forlife-stump-tea-pots-18oz-p536945.html"
"531583","fairtrade-chocolate-sprinkler","https://www.puregusto.co.uk/fairtrade-chocolate-sprinkler-p531583.html"
"531586","byron-bay-cafe-cookies-x-6","https://www.puregusto.co.uk/byron-bay-cafe-cookies-x-6-p531586.html"
"548772","simply-sugar-free-salted-caramel-syrup-1-litre","https://www.puregusto.co.uk/simply-sugar-free-salted-caramel-syrup-1-litre-p548772.html"
"547332","sweetbird-raspberry-syrup-1-litre","https://www.puregusto.co.uk/sweetbird-raspberry-syrup-1-litre-p547332.html"
"547465","simply-eggnog-syrup-1-litre","https://www.puregusto.co.uk/simply-eggnog-syrup-1-litre-p547465.html"
"547467","simply-black-forest-fruits-syrup-1-litre","https://www.puregusto.co.uk/simply-black-forest-fruits-syrup-1-litre-p547467.html"
"551261","lotus-biscoff-squeezy-sauce-1kg","https://www.puregusto.co.uk/lotus-biscoff-squeezy-sauce-1kg-p551261.html"
"546582","sub-product-7","https://www.puregusto.co.uk/sub-product-7-p546582.html"
"546583","sub-product-8","https://www.puregusto.co.uk/sub-product-8-p546583.html"
"546584","sub-product-9","https://www.puregusto.co.uk/sub-product-9-p546584.html"
"546585","sub-product-10","https://www.puregusto.co.uk/sub-product-10-p546585.html"
"547334","biodegradable-wooden-cutlery","https://www.puregusto.co.uk/biodegradable-wooden-cutlery-p547334.html"
"548850","jura-giga-5-coffee-machine","https://www.puregusto.co.uk/jura-giga-5-coffee-machine-p548850.html"
"538591","jura-giga-x8-gen-2-coffee-machine","https://www.puregusto.co.uk/jura-giga-x8-gen-2-coffee-machine-p538591.html"
"540985","birchall-fairtrade-english-breakfast-tea-bags","https://www.puregusto.co.uk/birchall-fairtrade-english-breakfast-tea-bags-p540985.html"
"537097","simply-syrup-gingerbread-1-ltr","https://www.puregusto.co.uk/simply-syrup-gingerbread-1-ltr-p537097.html"
"547325","sweetbird-cherry-syrup-1-litre","https://www.puregusto.co.uk/sweetbird-cherry-syrup-1-litre-p547325.html"
"531574","wmf-water-filter","https://www.puregusto.co.uk/wmf-water-filter-p531574.html"
"531575","puly-grind-grinder-cleaning-crystals","https://www.puregusto.co.uk/puly-grind-grinder-cleaning-crystals-p531575.html"
"531576","pallo-steamy-wanda-cleaning-tool","https://www.puregusto.co.uk/pallo-steamy-wanda-cleaning-tool-p531576.html"
"531577","jura-ena-9-black-aroma","https://www.puregusto.co.uk/jura-ena-9-black-aroma-p531577.html"
"539517","plastic-cups-pint-half-pint-ce","https://www.puregusto.co.uk/plastic-cups-pint-half-pint-ce-p539517.html"
"535781","simply-white-chocolate-frappe-mix-175-kg","https://www.puregusto.co.uk/simply-white-chocolate-frappe-mix-175-kg-p535781.html"
"535676","simply-syrups-sugar-free-range-1-ltr","https://www.puregusto.co.uk/simply-syrups-sugar-free-range-1-ltr-p535676.html"
"537146","seasonal-syrup-pack","https://www.puregusto.co.uk/seasonal-syrup-pack-p537146.html"
"547308","sweetbird-english-toffee-syrup-1-litre","https://www.puregusto.co.uk/sweetbird-english-toffee-syrup-1-litre-p547308.html"
"531591","puly-caff-cleaning-tablets-for-egro-etna-solis-machines","https://www.puregusto.co.uk/puly-caff-cleaning-tablets-for-egro-etna-solis-machines-p531591.html"
"535338","zuma-sweetbird-cookies-cream-frappe-mix-2-kg","https://www.puregusto.co.uk/zuma-sweetbird-cookies-cream-frappe-mix-2-kg-p535338.html"
"535340","lavazza-grand-espresso-coffee-beans-6kg","https://www.puregusto.co.uk/lavazza-grand-espresso-coffee-beans-6kg-p535340.html"
"541091","iberital-intenz-commercial-coffee-machine","https://www.puregusto.co.uk/iberital-intenz-commercial-coffee-machine-p541091.html"
"538585","aromo-colombian-62mm-senseo-compatible-coffee-pods","https://www.puregusto.co.uk/aromo-colombian-62mm-senseo-compatible-coffee-pods-p538585.html"
"535587","cadburys-one-chocolate-1kg","https://www.puregusto.co.uk/cadburys-one-chocolate-1kg-p535587.html"
"547457","simply-christmas-pudding-syrup-1-litre","https://www.puregusto.co.uk/simply-christmas-pudding-syrup-1-litre-p547457.html"
"537741","dart-eps-foam-cups-lids","https://www.puregusto.co.uk/dart-eps-foam-cups-lids-p537741.html"
"547509","simply-lemon-syrup-1-litre","https://www.puregusto.co.uk/simply-lemon-syrup-1-litre-p547509.html"
"537095","simply-syrup-toasted-marshmallow-1-ltr","https://www.puregusto.co.uk/simply-syrup-toasted-marshmallow-1-ltr-p537095.html"
"540436","galaxy-hot-chocolate-sachets-x-100","https://www.puregusto.co.uk/galaxy-hot-chocolate-sachets-x-100-p540436.html"
"547417","simply-strawberry-fruit-puree-1-litre","https://www.puregusto.co.uk/simply-strawberry-fruit-puree-1-litre-p547417.html"
"541090","puregusto-mama-cata-great-taste-award-ese-pods-x-100","https://www.puregusto.co.uk/puregusto-mama-cata-great-taste-award-ese-pods-x-100-p541090.html"
"531672","pla-biodegradable-smoothie-cups-lids","https://www.puregusto.co.uk/pla-biodegradable-smoothie-cups-lids-p531672.html"
"540084","jura-impressa-z6-coffee-machine","https://www.puregusto.co.uk/jura-impressa-z6-coffee-machine-p540084.html"
"531606","twinings-decaf-tea-x-20","https://www.puregusto.co.uk/twinings-decaf-tea-x-20-p531606.html"
"534833","jura-jx8-platinum-coffee-machine","https://www.puregusto.co.uk/jura-jx8-platinum-coffee-machine-p534833.html"
